ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label,Masks
cjuvy4xt75c200881b4e3orlb,cjuvxdtmz7l670bqp48fc6se7,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2F2aea7851-8851-c68d-8ff6-8af292e8bb21-FreshCadaver002_20190424_Vein.png,"{""Vein"":[{""geometry"":[{""x"":444,""y"":696},{""x"":501,""y"":676},{""x"":546,""y"":624},{""x"":558,""y"":558},{""x"":692,""y"":550},{""x"":800,""y"":548},{""x"":881,""y"":558},{""x"":963,""y"":571},{""x"":1042,""y"":559},{""x"":1129,""y"":542},{""x"":1230,""y"":533},{""x"":1339,""y"":528},{""x"":1451,""y"":520},{""x"":1528,""y"":511},{""x"":1575,""y"":513},{""x"":1619,""y"":504},{""x"":1664,""y"":536},{""x"":1710,""y"":565},{""x"":1742,""y"":579},{""x"":1739,""y"":614},{""x"":1736,""y"":654},{""x"":1740,""y"":668},{""x"":1759,""y"":678},{""x"":1784,""y"":697},{""x"":1789,""y"":724},{""x"":1771,""y"":779},{""x"":1759,""y"":839},{""x"":1735,""y"":862},{""x"":1715,""y"":863},{""x"":1675,""y"":847},{""x"":1631,""y"":855},{""x"":1578,""y"":862},{""x"":1526,""y"":870},{""x"":1477,""y"":868},{""x"":1444,""y"":875},{""x"":1350,""y"":868},{""x"":1306,""y"":871},{""x"":1259,""y"":874},{""x"":1214,""y"":872},{""x"":1173,""y"":877},{""x"":1081,""y"":883},{""x"":993,""y"":885},{""x"":904,""y"":877},{""x"":843,""y"":872},{""x"":786,""y"":868},{""x"":726,""y"":875},{""x"":668,""y"":887},{""x"":641,""y"":903},{""x"":600,""y"":914},{""x"":536,""y"":921},{""x"":490,""y"":918},{""x"":437,""y"":909},{""x"":401,""y"":901},{""x"":366,""y"":896},{""x"":385,""y"":853},{""x"":408,""y"":815},{""x"":429,""y"":778}]}]}",jshenson@stanford.edu,Multispectral Imaging,1556154377000,1556154377000,99.279,FreshCadaver002_20190424_Vein.png,,,,,FreshCadaver002_20190424,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjuvy4xt75c200881b4e3orlb,"{""Vein"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p1dnk0eHQ3NWMyMDA4ODFiNGUzb3JsYiIsImNsYXNzTmFtZSI6IlZlaW4iLCJpYXQiOjE1NTk3NTQ5OTcsImV4cCI6MTcxNzQzNDk5N30.kA2Mh6LaXcPBw5_WzlDSDn_wMs54cBdvDlNnFn_ynnk""}"
cjuvy5ear696y0704i11f2pid,cjuvxdtmz7l6b0bqpobc75lif,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2F9f48fd42-501d-dca9-c55c-52e43862753a-FreshCadaver002_20190424_WhitePaper.png,Skip,jshenson@stanford.edu,Multispectral Imaging,1556154398000,1556154398000,8.306,FreshCadaver002_20190424_WhitePaper.png,,,,,FreshCadaver002_20190424,"[{""id"":""cjvpwq7fza2um07958s4e1wvy"",""score"":-1,""createdAt"":""2019-05-16T00:19:55.000Z"",""createdBy"":""jshenson@stanford.edu""}]",https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjuvy5ear696y0704i11f2pid,
cjv2z4trgudkw0736qofak41y,cjv2z2xdewhqt0bqpxt4rlmh1,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2Fc0433bba-d497-6c2c-d221-5fce6c474161-Skin_arriwhite20_fIRon.png,"{""Skin"":[{""geometry"":[{""x"":18,""y"":0},{""x"":810,""y"":2},{""x"":1118,""y"":68},{""x"":1765,""y"":64},{""x"":1831,""y"":86},{""x"":1869,""y"":238},{""x"":1834,""y"":368},{""x"":1809,""y"":454},{""x"":1809,""y"":613},{""x"":1778,""y"":718},{""x"":1709,""y"":784},{""x"":1620,""y"":830},{""x"":1497,""y"":822},{""x"":1406,""y"":833},{""x"":1243,""y"":925},{""x"":1117,""y"":1006},{""x"":968,""y"":1024},{""x"":824,""y"":1044},{""x"":612,""y"":1040},{""x"":158,""y"":1037},{""x"":81,""y"":878},{""x"":163,""y"":836},{""x"":110,""y"":639},{""x"":119,""y"":453},{""x"":90,""y"":239},{""x"":95,""y"":86},{""x"":28,""y"":2}]}]}",gliu2@stanford.edu,Multispectral Imaging,1556579314000,1556579314000,66.177,Skin_arriwhite20_fIRon.png,,,,,FreshCadaver002_4-18-19-Skin_arriwhite20_fIRon,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjv2z4trgudkw0736qofak41y,"{""Skin"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2Mno0dHJndWRrdzA3MzZxb2ZhazQxeSIsImNsYXNzTmFtZSI6IlNraW4iLCJpYXQiOjE1NTk3NTQ5OTcsImV4cCI6MTcxNzQzNDk5N30.vAT-pEGTtBsW_Lqt52o7FbFOWqwWaTNBRF0DpMj3mYo""}"
cjv30lkxcvk5a0916kc3d6h3l,cjv30hxsxwhqx0bqpmgkax9vc,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2Fdae28094-02bd-a721-0610-20f9dff23a8a-FreshCadaver004_20190429_Artery.png,"{""Artery"":[{""geometry"":[{""x"":1,""y"":384},{""x"":29,""y"":347},{""x"":112,""y"":290},{""x"":230,""y"":245},{""x"":342,""y"":202},{""x"":443,""y"":173},{""x"":524,""y"":160},{""x"":619,""y"":143},{""x"":682,""y"":128},{""x"":743,""y"":132},{""x"":796,""y"":128},{""x"":848,""y"":115},{""x"":917,""y"":110},{""x"":987,""y"":112},{""x"":1065,""y"":113},{""x"":1156,""y"":119},{""x"":1207,""y"":124},{""x"":1276,""y"":135},{""x"":1313,""y"":160},{""x"":1338,""y"":177},{""x"":1364,""y"":186},{""x"":1350,""y"":206},{""x"":1362,""y"":226},{""x"":1417,""y"":244},{""x"":1484,""y"":267},{""x"":1550,""y"":297},{""x"":1594,""y"":323},{""x"":1589,""y"":335},{""x"":1537,""y"":326},{""x"":1512,""y"":346},{""x"":1527,""y"":367},{""x"":1568,""y"":395},{""x"":1611,""y"":392},{""x"":1656,""y"":404},{""x"":1722,""y"":441},{""x"":1771,""y"":476},{""x"":1816,""y"":507},{""x"":1864,""y"":511},{""x"":1849,""y"":484},{""x"":1815,""y"":461},{""x"":1792,""y"":445},{""x"":1785,""y"":422},{""x"":1763,""y"":387},{""x"":1725,""y"":372},{""x"":1686,""y"":339},{""x"":1681,""y"":281},{""x"":1682,""y"":261},{""x"":1728,""y"":253},{""x"":1786,""y"":266},{""x"":1862,""y"":302},{""x"":1919,""y"":292},{""x"":1920,""y"":1072},{""x"":1857,""y"":1028},{""x"":1791,""y"":998},{""x"":1707,""y"":963},{""x"":1638,""y"":916},{""x"":1584,""y"":886},{""x"":1532,""y"":868},{""x"":1463,""y"":852},{""x"":1407,""y"":826},{""x"":1383,""y"":820},{""x"":1343,""y"":783},{""x"":1304,""y"":773},{""x"":1252,""y"":790},{""x"":1260,""y"":798},{""x"":1226,""y"":797},{""x"":1148,""y"":780},{""x"":1061,""y"":771},{""x"":979,""y"":770},{""x"":933,""y"":767},{""x"":863,""y"":760},{""x"":765,""y"":789},{""x"":745,""y"":823},{""x"":648,""y"":849},{""x"":508,""y"":900},{""x"":382,""y"":956},{""x"":295,""y"":999},{""x"":218,""y"":1026},{""x"":159,""y"":1080},{""x"":0,""y"":1080}]}]}",jshenson@stanford.edu,Multispectral Imaging,1556581776000,1556581776000,112.643,FreshCadaver004_20190429_Artery.png,,,,,FreshCadaver004_20190429,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjv30lkxcvk5a0916kc3d6h3l,"{""Artery"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2MzBsa3hjdms1YTA5MTZrYzNkNmgzbCIsImNsYXNzTmFtZSI6IkFydGVyeSIsImlhdCI6MTU1OTc1NDk5NywiZXhwIjoxNzE3NDM0OTk3fQ.NlB62CLc14p6K80chnkxnM0TNwhUtDPFmE1mUKEnVHY""}"
cjv30n885v6x70736lmew56hd,cjv30hxsxwhr10bqp5eaempku,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2F7b44037e-d642-c2ff-50d7-df7c4baf6c05-FreshCadaver004_20190429_Bone.png,"{""Bone"":[{""geometry"":[{""x"":710,""y"":37},{""x"":780,""y"":48},{""x"":837,""y"":61},{""x"":870,""y"":77},{""x"":925,""y"":103},{""x"":971,""y"":117},{""x"":1013,""y"":124},{""x"":1064,""y"":144},{""x"":1132,""y"":169},{""x"":1195,""y"":193},{""x"":1213,""y"":208},{""x"":1294,""y"":238},{""x"":1342,""y"":257},{""x"":1347,""y"":277},{""x"":1371,""y"":297},{""x"":1376,""y"":331},{""x"":1376,""y"":376},{""x"":1371,""y"":398},{""x"":1375,""y"":442},{""x"":1385,""y"":507},{""x"":1387,""y"":561},{""x"":1404,""y"":603},{""x"":1417,""y"":652},{""x"":1418,""y"":697},{""x"":1430,""y"":794},{""x"":1434,""y"":876},{""x"":1446,""y"":938},{""x"":1434,""y"":979},{""x"":1379,""y"":983},{""x"":1338,""y"":987},{""x"":1312,""y"":1003},{""x"":1256,""y"":1000},{""x"":1164,""y"":1000},{""x"":1086,""y"":1000},{""x"":1012,""y"":982},{""x"":963,""y"":974},{""x"":918,""y"":967},{""x"":877,""y"":921},{""x"":878,""y"":845},{""x"":826,""y"":794},{""x"":775,""y"":795},{""x"":718,""y"":794},{""x"":691,""y"":801},{""x"":677,""y"":817},{""x"":665,""y"":831},{""x"":643,""y"":793},{""x"":632,""y"":773},{""x"":604,""y"":742},{""x"":599,""y"":681},{""x"":592,""y"":611},{""x"":581,""y"":550},{""x"":578,""y"":497},{""x"":598,""y"":422},{""x"":611,""y"":362},{""x"":621,""y"":331},{""x"":616,""y"":298},{""x"":616,""y"":267},{""x"":641,""y"":212},{""x"":653,""y"":198},{""x"":651,""y"":179},{""x"":676,""y"":140},{""x"":668,""y"":117},{""x"":673,""y"":87}]}]}",jshenson@stanford.edu,Multispectral Imaging,1556581853000,1556581853000,76.37,FreshCadaver004_20190429_Bone.png,,,,,FreshCadaver004_20190429,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjv30n885v6x70736lmew56hd,"{""Bone"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2MzBuODg1djZ4NzA3MzZsbWV3NTZoZCIsImNsYXNzTmFtZSI6IkJvbmUiLCJpYXQiOjE1NTk3NTQ5OTcsImV4cCI6MTcxNzQzNDk5N30.oyRCNas9dsZ3cSNrmk9elmR0NOosvysweajBWO-D228""}"
cjv30opybw3ew08789f8l2lql,cjv30hxsxwhr50bqp62ml8ehw,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2Fc60873f6-0468-5488-0c27-13785426c220-FreshCadaver004_20190429_Cartilage.png,"{""Cartilage"":[{""geometry"":[{""x"":360,""y"":309},{""x"":425,""y"":294},{""x"":464,""y"":270},{""x"":509,""y"":240},{""x"":571,""y"":207},{""x"":629,""y"":194},{""x"":658,""y"":183},{""x"":665,""y"":201},{""x"":677,""y"":214},{""x"":689,""y"":154},{""x"":719,""y"":136},{""x"":759,""y"":121},{""x"":797,""y"":94},{""x"":854,""y"":74},{""x"":904,""y"":66},{""x"":932,""y"":34},{""x"":976,""y"":37},{""x"":1036,""y"":55},{""x"":1082,""y"":70},{""x"":1118,""y"":79},{""x"":1139,""y"":99},{""x"":1161,""y"":112},{""x"":1223,""y"":113},{""x"":1263,""y"":133},{""x"":1271,""y"":160},{""x"":1293,""y"":197},{""x"":1297,""y"":245},{""x"":1302,""y"":289},{""x"":1342,""y"":338},{""x"":1358,""y"":379},{""x"":1358,""y"":414},{""x"":1346,""y"":429},{""x"":1363,""y"":491},{""x"":1368,""y"":540},{""x"":1366,""y"":579},{""x"":1356,""y"":611},{""x"":1360,""y"":645},{""x"":1360,""y"":673},{""x"":1370,""y"":693},{""x"":1382,""y"":710},{""x"":1395,""y"":759},{""x"":1388,""y"":775},{""x"":1354,""y"":794},{""x"":1338,""y"":809},{""x"":1325,""y"":834},{""x"":1300,""y"":848},{""x"":1263,""y"":864},{""x"":1207,""y"":875},{""x"":1160,""y"":889},{""x"":1083,""y"":908},{""x"":976,""y"":922},{""x"":924,""y"":925},{""x"":885,""y"":918},{""x"":889,""y"":883},{""x"":850,""y"":901},{""x"":814,""y"":903},{""x"":798,""y"":914},{""x"":743,""y"":888},{""x"":676,""y"":838},{""x"":614,""y"":784},{""x"":561,""y"":720},{""x"":509,""y"":664},{""x"":478,""y"":591},{""x"":450,""y"":521},{""x"":420,""y"":497},{""x"":393,""y"":428}]}]}",jshenson@stanford.edu,Multispectral Imaging,1556581922000,1556581922000,68.812,FreshCadaver004_20190429_Cartilage.png,,,,,FreshCadaver004_20190429,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjv30opybw3ew08789f8l2lql,"{""Cartilage"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2MzBvcHlidzNldzA4Nzg5ZjhsMmxxbCIsImNsYXNzTmFtZSI6IkNhcnRpbGFnZSIsImlhdCI6MTU1OTc1NDk5NywiZXhwIjoxNzE3NDM0OTk3fQ.ypi_j_WKqWg1th8n5ueVhJw4yQvhYgC2SlEdAXUAyKg""}"
cjv30qlrgvuq10776wuthd2e0,cjv30hxsxwhr90bqp4wo1x9s8,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2F5c56a91a-ecb1-977d-9a5e-5bf8fc46e5c8-FreshCadaver004_20190429_Dura.png,"{""Dura"":[{""geometry"":[{""x"":552,""y"":264},{""x"":589,""y"":284},{""x"":653,""y"":303},{""x"":706,""y"":301},{""x"":749,""y"":294},{""x"":786,""y"":278},{""x"":816,""y"":271},{""x"":859,""y"":255},{""x"":903,""y"":239},{""x"":945,""y"":222},{""x"":978,""y"":226},{""x"":1016,""y"":225},{""x"":1058,""y"":227},{""x"":1098,""y"":222},{""x"":1148,""y"":212},{""x"":1206,""y"":191},{""x"":1269,""y"":172},{""x"":1326,""y"":164},{""x"":1376,""y"":165},{""x"":1358,""y"":179},{""x"":1338,""y"":205},{""x"":1337,""y"":261},{""x"":1344,""y"":307},{""x"":1347,""y"":339},{""x"":1358,""y"":370},{""x"":1363,""y"":400},{""x"":1385,""y"":407},{""x"":1393,""y"":424},{""x"":1382,""y"":437},{""x"":1360,""y"":453},{""x"":1353,""y"":469},{""x"":1360,""y"":491},{""x"":1365,""y"":511},{""x"":1357,""y"":528},{""x"":1347,""y"":542},{""x"":1352,""y"":567},{""x"":1354,""y"":601},{""x"":1353,""y"":634},{""x"":1339,""y"":664},{""x"":1335,""y"":678},{""x"":1307,""y"":674},{""x"":1299,""y"":682},{""x"":1293,""y"":718},{""x"":1300,""y"":740},{""x"":1306,""y"":760},{""x"":1306,""y"":788},{""x"":1306,""y"":807},{""x"":1300,""y"":827},{""x"":1296,""y"":847},{""x"":1273,""y"":854},{""x"":1234,""y"":861},{""x"":1204,""y"":878},{""x"":1171,""y"":895},{""x"":1134,""y"":907},{""x"":1091,""y"":920},{""x"":1064,""y"":921},{""x"":1045,""y"":934},{""x"":1013,""y"":955},{""x"":996,""y"":958},{""x"":972,""y"":949},{""x"":953,""y"":944},{""x"":934,""y"":935},{""x"":914,""y"":920},{""x"":879,""y"":918},{""x"":833,""y"":910},{""x"":778,""y"":904},{""x"":719,""y"":895},{""x"":682,""y"":885},{""x"":664,""y"":892},{""x"":609,""y"":885},{""x"":575,""y"":875},{""x"":563,""y"":851},{""x"":578,""y"":832},{""x"":581,""y"":809},{""x"":574,""y"":763},{""x"":557,""y"":736},{""x"":531,""y"":689},{""x"":516,""y"":642},{""x"":504,""y"":605},{""x"":520,""y"":581},{""x"":531,""y"":548},{""x"":528,""y"":504},{""x"":531,""y"":454},{""x"":532,""y"":413},{""x"":528,""y"":367},{""x"":536,""y"":327},{""x"":538,""y"":282}]}]}",jshenson@stanford.edu,Multispectral Imaging,1556582010000,1556582010000,87.666,FreshCadaver004_20190429_Dura.png,,,,,FreshCadaver004_20190429,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjv30qlrgvuq10776wuthd2e0,"{""Dura"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2MzBxbHJndnVxMTA3NzZ3dXRoZDJlMCIsImNsYXNzTmFtZSI6IkR1cmEiLCJpYXQiOjE1NTk3NTQ5OTcsImV4cCI6MTcxNzQzNDk5N30.dRZTD8ABVyZpN87z1D9TJnhWqxoVjg7zLPGbVjEUJ_k""}"
cjv30sq4kv9xn073657f2pp6b,cjv30hxsxwhrd0bqpa7x8in9p,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2Ffa95fe03-5b61-9562-a5d4-672e9ff43381-FreshCadaver004_20190429_Fascia.png,"{""Fascia"":[{""geometry"":[{""x"":645,""y"":190},{""x"":735,""y"":186},{""x"":784,""y"":177},{""x"":844,""y"":148},{""x"":866,""y"":121},{""x"":954,""y"":67},{""x"":1015,""y"":65},{""x"":1098,""y"":62},{""x"":1233,""y"":55},{""x"":1303,""y"":55},{""x"":1349,""y"":46},{""x"":1375,""y"":32},{""x"":1424,""y"":37},{""x"":1453,""y"":48},{""x"":1540,""y"":124},{""x"":1566,""y"":129},{""x"":1600,""y"":141},{""x"":1607,""y"":164},{""x"":1624,""y"":197},{""x"":1644,""y"":220},{""x"":1656,""y"":240},{""x"":1674,""y"":301},{""x"":1701,""y"":359},{""x"":1715,""y"":406},{""x"":1727,""y"":475},{""x"":1735,""y"":529},{""x"":1736,""y"":579},{""x"":1739,""y"":602},{""x"":1758,""y"":645},{""x"":1755,""y"":665},{""x"":1745,""y"":719},{""x"":1718,""y"":748},{""x"":1652,""y"":758},{""x"":1571,""y"":810},{""x"":1573,""y"":860},{""x"":1613,""y"":933},{""x"":1580,""y"":945},{""x"":1548,""y"":959},{""x"":1527,""y"":987},{""x"":1466,""y"":1017},{""x"":1395,""y"":1032},{""x"":1346,""y"":1062},{""x"":1312,""y"":1080},{""x"":1077,""y"":1080},{""x"":1002,""y"":1047},{""x"":916,""y"":1020},{""x"":849,""y"":1013},{""x"":748,""y"":1008},{""x"":661,""y"":1009},{""x"":553,""y"":1009},{""x"":494,""y"":1004},{""x"":461,""y"":980},{""x"":419,""y"":960},{""x"":387,""y"":922},{""x"":367,""y"":873},{""x"":334,""y"":811},{""x"":305,""y"":773},{""x"":271,""y"":714},{""x"":235,""y"":640},{""x"":196,""y"":562},{""x"":151,""y"":505},{""x"":136,""y"":454},{""x"":145,""y"":415},{""x"":214,""y"":380},{""x"":263,""y"":349},{""x"":289,""y"":330},{""x"":293,""y"":291},{""x"":296,""y"":260},{""x"":343,""y"":216},{""x"":407,""y"":207}]}]}",jshenson@stanford.edu,Multispectral Imaging,1556582109000,1556582109000,98.75,FreshCadaver004_20190429_Fascia.png,,,,,FreshCadaver004_20190429,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjv30sq4kv9xn073657f2pp6b,"{""Fascia"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2MzBzcTRrdjl4bjA3MzY1N2YycHA2YiIsImNsYXNzTmFtZSI6IkZhc2NpYSIsImlhdCI6MTU1OTc1NDk5NywiZXhwIjoxNzE3NDM0OTk3fQ.neFz1co8DFT0l8umGOgQ0jVQ1A0Vk-9hBQlBxXpArNA""}"
cjv30va9gvr7z0928tuxce1o6,cjv30hxsxwhrh0bqp3ir3y6id,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2F13e419b2-b068-e45e-36f6-2def14c4f63c-FreshCadaver004_20190429_Fat.png,"{""Fat"":[{""geometry"":[{""x"":284,""y"":42},{""x"":302,""y"":22},{""x"":339,""y"":11},{""x"":577,""y"":3},{""x"":635,""y"":13},{""x"":694,""y"":17},{""x"":744,""y"":7},{""x"":844,""y"":4},{""x"":888,""y"":20},{""x"":945,""y"":58},{""x"":978,""y"":100},{""x"":1003,""y"":136},{""x"":1031,""y"":149},{""x"":1089,""y"":144},{""x"":1159,""y"":154},{""x"":1201,""y"":174},{""x"":1265,""y"":202},{""x"":1312,""y"":232},{""x"":1385,""y"":197},{""x"":1433,""y"":222},{""x"":1506,""y"":290},{""x"":1533,""y"":320},{""x"":1570,""y"":355},{""x"":1620,""y"":389},{""x"":1649,""y"":409},{""x"":1681,""y"":434},{""x"":1729,""y"":496},{""x"":1759,""y"":540},{""x"":1789,""y"":577},{""x"":1817,""y"":615},{""x"":1849,""y"":647},{""x"":1858,""y"":682},{""x"":1868,""y"":715},{""x"":1876,""y"":735},{""x"":1895,""y"":760},{""x"":1895,""y"":798},{""x"":1920,""y"":827},{""x"":1920,""y"":875},{""x"":1920,""y"":953},{""x"":1861,""y"":974},{""x"":1825,""y"":970},{""x"":1763,""y"":990},{""x"":1731,""y"":984},{""x"":1694,""y"":1012},{""x"":1630,""y"":1027},{""x"":1582,""y"":1024},{""x"":1579,""y"":987},{""x"":1522,""y"":921},{""x"":1492,""y"":905},{""x"":1473,""y"":836},{""x"":1448,""y"":803},{""x"":1452,""y"":847},{""x"":1436,""y"":896},{""x"":1425,""y"":916},{""x"":1408,""y"":939},{""x"":1381,""y"":969},{""x"":1376,""y"":1014},{""x"":1368,""y"":1036},{""x"":1343,""y"":1053},{""x"":1315,""y"":1080},{""x"":1293,""y"":1080},{""x"":1283,""y"":1004},{""x"":1271,""y"":966},{""x"":1220,""y"":895},{""x"":1213,""y"":901},{""x"":1220,""y"":953},{""x"":1221,""y"":996},{""x"":1225,""y"":1028},{""x"":1231,""y"":1055},{""x"":1244,""y"":1080},{""x"":410,""y"":1080},{""x"":345,""y"":1032},{""x"":332,""y"":960},{""x"":344,""y"":903},{""x"":365,""y"":843},{""x"":357,""y"":803},{""x"":349,""y"":762},{""x"":361,""y"":709},{""x"":403,""y"":675},{""x"":398,""y"":607},{""x"":357,""y"":591},{""x"":319,""y"":576},{""x"":295,""y"":549},{""x"":275,""y"":483},{""x"":259,""y"":453},{""x"":246,""y"":416},{""x"":255,""y"":379},{""x"":283,""y"":351},{""x"":294,""y"":330},{""x"":278,""y"":288},{""x"":254,""y"":250},{""x"":248,""y"":206},{""x"":263,""y"":176},{""x"":254,""y"":151},{""x"":266,""y"":94}]}]}",jshenson@stanford.edu,Multispectral Imaging,1556582228000,1556582228000,118.987,FreshCadaver004_20190429_Fat.png,,,,,FreshCadaver004_20190429,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjv30va9gvr7z0928tuxce1o6,"{""Fat"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2MzB2YTlndnI3ejA5Mjh0dXhjZTFvNiIsImNsYXNzTmFtZSI6IkZhdCIsImlhdCI6MTU1OTc1NDk5NywiZXhwIjoxNzE3NDM0OTk3fQ.P0h11HwrK2VnMXZ2jZ214RQPprNOLy8-QU8b8cKAGEg""}"
cjv30wowovrnr0928252ps4wz,cjv30hxsywhrl0bqpw16zekpl,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8qjb1t20p10801sb8fh24p%2F39965b31-714d-8f62-0328-535644823af3-FreshCadaver004_20190429_Muscle.png,"{""Muscle"":[{""geometry"":[{""x"":0,""y"":99},{""x"":19,""y"":73},{""x"":26,""y"":29},{""x"":73,""y"":0},{""x"":760,""y"":0},{""x"":822,""y"":18},{""x"":921,""y"":27},{""x"":980,""y"":28},{""x"":1029,""y"":33},{""x"":1080,""y"":32},{""x"":1134,""y"":31},{""x"":1206,""y"":24},{""x"":1250,""y"":12},{""x"":1293,""y"":0},{""x"":1603,""y"":0},{""x"":1765,""y"":107},{""x"":1802,""y"":109},{""x"":1851,""y"":92},{""x"":1871,""y"":82},{""x"":1897,""y"":95},{""x"":1920,""y"":94},{""x"":1920,""y"":937},{""x"":1913,""y"":951},{""x"":1900,""y"":961},{""x"":1898,""y"":972},{""x"":1851,""y"":1006},{""x"":1823,""y"":1006},{""x"":1784,""y"":1011},{""x"":1761,""y"":1022},{""x"":1753,""y"":1031},{""x"":1677,""y"":1027},{""x"":1648,""y"":1030},{""x"":1627,""y"":1036},{""x"":1587,""y"":1036},{""x"":1563,""y"":1049},{""x"":1547,""y"":1080},{""x"":1235,""y"":1080},{""x"":1188,""y"":1057},{""x"":1148,""y"":1034},{""x"":1092,""y"":1026},{""x"":985,""y"":1020},{""x"":917,""y"":1015},{""x"":861,""y"":1002},{""x"":807,""y"":1011},{""x"":773,""y"":1020},{""x"":692,""y"":1009},{""x"":649,""y"":1013},{""x"":575,""y"":1027},{""x"":485,""y"":1020},{""x"":439,""y"":1020},{""x"":355,""y"":1038},{""x"":336,""y"":1027},{""x"":253,""y"":1042},{""x"":179,""y"":1060},{""x"":147,""y"":1080},{""x"":0,""y"":1080}]}]}",jshenson@stanford.edu,Multispectral Imaging,1556582294000,1556582294000,65.181,FreshCadaver004_20190429_Muscle.png,,,,,FreshCadaver004_20190429,[],https://image-segmentation-v4.labelbox.com?project=cjuog5nqqbeca0987cdpzb7ty&label=cjv30wowovrnr0928252ps4wz,"{""Muscle"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2MzB3b3dvdnJucjA5MjgyNTJwczR3eiIsImNsYXNzTmFtZSI6Ik11c2NsZSIsImlhdCI6MTU1OTc1NDk5NywiZXhwIjoxNzE3NDM0OTk3fQ.6p8LlumTZzAhBohOSGqyJrvqXo1xcg4SkF2UVIuATkU""}"
